ds	estimator	run	k	sum	1	2	3	4	5	6	7	8	9	10
1	LogP0	1	1	303.48	303.48
1	LogP1	1	1	265.87	265.87
1	CLADE_INDICATOR	1	1	709.49	709.49
1	CLADE_INDICATOR_MEDIAN	1	1	380.86	380.86
1	AvgRF0	1	1	256.92	256.92
1	AvgRF1	1	1	227.72	227.72
1	MAP_RF0	1	1	51.89	51.89
1	MAP_RF1	1	1	336.59	336.59
1	RAND_RF_MIN	1	1	32.59	32.59
1	RAND_RF_MEDIAN	1	1	46.82	46.82
1	MAP_RNNI0	1	1	74.88	74.88
1	MAP_RNNI1	1	1	131.96	131.96
1	RAND_RNNI_MIN	1	1	36.03	36.03
1	RAND_RNNI_MEDIAN	1	1	58.90	58.90
1	FrechetCorrelationESS	1	1	48.45	48.45
1	BinomESS_ML	1	1	5000.00	5000.00
1	BinomESS_Bayesian	1	1	3399.46	3399.46
1	LogP0	2	1	253.17	253.17
1	LogP1	2	1	393.19	393.19
1	CLADE_INDICATOR	2	1	673.13	673.13
1	CLADE_INDICATOR_MEDIAN	2	1	363.09	363.09
1	AvgRF0	2	1	185.44	185.44
1	AvgRF1	2	1	211.09	211.09
1	MAP_RF0	2	1	205.98	205.98
1	MAP_RF1	2	1	205.98	205.98
1	RAND_RF_MIN	2	1	38.07	38.07
1	RAND_RF_MEDIAN	2	1	57.19	57.19
1	MAP_RNNI0	2	1	195.80	195.80
1	MAP_RNNI1	2	1	195.80	195.80
1	RAND_RNNI_MIN	2	1	49.12	49.12
1	RAND_RNNI_MEDIAN	2	1	79.02	79.02
1	FrechetCorrelationESS	2	1	63.10	63.10
1	LogP0	1	2	513.45	218.20	295.25
1	LogP1	1	2	634.12	128.99	505.13
1	CLADE_INDICATOR	1	2	792.51	369.32	423.18
1	CLADE_INDICATOR_MEDIAN	1	2	476.69	215.75	260.94
1	AvgRF0	1	2	311.18	113.56	197.62
1	AvgRF1	1	2	330.43	96.18	234.25
1	MAP_RF0	1	2	206.87	20.41	186.46
1	MAP_RF1	1	2	366.88	180.42	186.46
1	RAND_RF_MIN	1	2	31.73	12.33	19.40
1	RAND_RF_MEDIAN	1	2	43.70	17.40	26.30
1	MAP_RNNI0	1	2	115.27	33.55	81.72
1	MAP_RNNI1	1	2	155.43	73.71	81.72
1	RAND_RNNI_MIN	1	2	35.72	13.26	22.46
1	RAND_RNNI_MEDIAN	1	2	67.71	23.08	44.63
1	FrechetCorrelationESS	1	2	58.49	22.09	36.41
1	BinomESS_ML	1	2	2097.21	1003.42	1093.79
1	BinomESS_Bayesian	1	2	2074.15	824.00	1250.15
1	LogP0	2	2	295.46	100.34	195.11
1	LogP1	2	2	470.00	155.19	314.81
1	CLADE_INDICATOR	2	2	762.28	381.47	380.80
1	CLADE_INDICATOR_MEDIAN	2	2	413.73	181.75	231.98
1	AvgRF0	2	2	195.43	85.31	110.13
1	AvgRF1	2	2	246.93	84.38	162.55
1	MAP_RF0	2	2	322.96	100.66	222.30
1	MAP_RF1	2	2	208.91	100.66	108.25
1	RAND_RF_MIN	2	2	38.74	17.29	21.45
1	RAND_RF_MEDIAN	2	2	61.18	28.07	33.11
1	MAP_RNNI0	2	2	205.43	89.86	115.57
1	MAP_RNNI1	2	2	203.37	89.86	113.51
1	RAND_RNNI_MIN	2	2	53.11	20.10	33.02
1	RAND_RNNI_MEDIAN	2	2	93.49	39.14	54.35
1	FrechetCorrelationESS	2	2	67.94	28.08	39.86
1	LogP0	1	3	425.65	60.39	156.54	208.71
1	LogP1	1	3	608.76	83.82	227.47	297.47
1	CLADE_INDICATOR	1	3	801.38	261.16	265.25	274.96
1	CLADE_INDICATOR_MEDIAN	1	3	414.73	131.19	146.10	137.43
1	AvgRF0	1	3	260.98	14.74	108.13	138.10
1	AvgRF1	1	3	318.33	38.46	122.24	157.63
1	MAP_RF0	1	3	137.32	8.20	86.70	42.42
1	MAP_RF1	1	3	298.13	122.79	55.83	119.51
1	RAND_RF_MIN	1	3	33.20	8.20	15.15	9.85
1	RAND_RF_MEDIAN	1	3	58.32	9.70	34.27	14.35
1	MAP_RNNI0	1	3	197.99	19.89	155.13	22.97
1	MAP_RNNI1	1	3	150.02	39.19	63.78	47.04
1	RAND_RNNI_MIN	1	3	40.01	9.09	19.10	11.81
1	RAND_RNNI_MEDIAN	1	3	86.48	13.83	51.26	21.39
1	FrechetCorrelationESS	1	3	67.12	14.51	36.12	16.49
1	BinomESS_ML	1	3	1342.00	420.66	245.49	675.85
1	BinomESS_Bayesian	1	3	1498.23	341.83	304.40	852.00
1	LogP0	2	3	315.18	62.92	102.87	149.38
1	LogP1	2	3	594.05	144.04	181.36	268.65
1	CLADE_INDICATOR	2	3	817.50	259.44	246.96	311.11
1	CLADE_INDICATOR_MEDIAN	2	3	426.21	103.36	106.93	215.92
1	AvgRF0	2	3	238.47	53.10	57.78	127.59
1	AvgRF1	2	3	269.24	55.14	75.45	138.65
1	MAP_RF0	2	3	193.45	31.24	125.98	36.23
1	MAP_RF1	2	3	262.77	61.36	56.70	144.70
1	RAND_RF_MIN	2	3	38.19	11.25	9.52	17.42
1	RAND_RF_MEDIAN	2	3	65.74	21.55	15.91	28.29
1	MAP_RNNI0	2	3	164.20	50.93	54.83	58.43
1	MAP_RNNI1	2	3	239.21	73.09	71.39	94.74
1	RAND_RNNI_MIN	2	3	51.01	14.40	12.13	24.48
1	RAND_RNNI_MEDIAN	2	3	99.28	26.99	24.64	47.65
1	FrechetCorrelationESS	2	3	70.13	20.44	17.41	32.27
1	MAP_RF1	1	6	235.06	6.40	23.30	25.07	69.41	52.84	58.04
1	RAND_RF_MIN	1	6	55.98	3.32	16.10	10.81	14.15	3.90	7.70
1	RAND_RF_MEDIAN	1	6	91.73	4.83	23.30	22.92	20.50	5.18	15.00
1	MAP_RNNI0	1	6	206.65	6.79	47.88	24.15	76.32	7.37	44.15
1	MAP_RNNI1	1	6	282.34	7.23	42.55	26.03	76.32	53.90	76.32
1	RAND_RNNI_MIN	1	6	71.72	3.76	19.81	14.77	18.60	4.41	10.37
1	RAND_RNNI_MEDIAN	1	6	135.06	6.29	38.69	30.42	27.75	9.69	22.22
1	FrechetCorrelationESS	1	6	95.39	6.91	25.73	19.51	21.41	6.52	15.29
1	BinomESS_ML	1	6	938.05	120.94	50.79	81.81	141.75	166.97	375.79
1	BinomESS_Bayesian	1	6	970.49	138.83	51.00	78.94	147.20	215.50	339.02
1	LogP0	2	6	454.89	130.99	23.49	59.27	140.73	56.80	43.61
1	LogP1	2	6	566.30	159.28	39.73	94.11	105.01	121.94	46.22
1	CLADE_INDICATOR	2	6	1063.21	202.01	154.86	164.71	164.62	228.47	148.55
1	CLADE_INDICATOR_MEDIAN	2	6	537.43	96.78	50.38	78.76	98.22	115.81	97.47
1	AvgRF0	2	6	262.12	25.15	13.93	33.75	133.28	28.91	27.10
1	AvgRF1	2	6	269.90	38.87	15.73	34.22	119.08	33.74	28.27
1	MAP_RF0	2	6	221.60	11.59	15.01	35.40	122.53	15.84	21.22
1	MAP_RF1	2	6	193.19	77.34	11.07	35.40	33.85	20.90	14.63
1	RAND_RF_MIN	2	6	48.85	10.57	4.83	4.98	6.66	13.05	8.77
1	RAND_RF_MEDIAN	2	6	74.92	13.95	11.07	7.72	9.90	20.90	11.37
1	MAP_RNNI0	2	6	204.14	19.07	22.95	32.15	58.33	36.38	35.26
1	MAP_RNNI1	2	6	266.79	128.67	15.53	32.15	29.05	39.23	22.16
1	RAND_RNNI_MIN	2	6	59.55	12.36	6.36	6.39	8.95	14.59	10.90
1	RAND_RNNI_MEDIAN	2	6	108.86	20.01	12.20	11.27	18.24	28.13	19.00
1	FrechetCorrelationESS	2	6	85.46	16.34	10.18	9.01	12.06	24.44	13.42
1	LogP0	1	7	412.62	55.48	115.83	29.82	59.15	57.68	18.17	76.50
1	LogP1	1	7	528.98	24.95	150.49	39.19	78.27	41.52	82.30	112.26
1	CLADE_INDICATOR	1	7	1094.54	147.89	212.91	155.86	138.14	152.84	135.92	150.98
1	CLADE_INDICATOR_MEDIAN	1	7	547.31	80.21	92.44	65.79	77.38	78.80	72.16	80.52
1	AvgRF0	1	7	201.26	23.90	28.70	21.20	35.28	31.64	7.31	53.23
1	AvgRF1	1	7	242.79	18.20	76.87	23.38	40.66	19.19	9.35	55.12
1	MAP_RF0	1	7	109.89	5.48	9.65	9.09	19.66	15.90	6.89	43.23
1	MAP_RF1	1	7	253.66	46.28	71.65	41.09	29.68	10.75	6.67	47.54
1	RAND_RF_MIN	1	7	44.23	3.32	8.59	6.50	6.88	7.90	4.78	6.26
1	RAND_RF_MEDIAN	1	7	82.07	4.41	10.91	9.55	19.96	11.34	9.23	16.68
1	MAP_RNNI0	1	7	191.96	6.66	20.93	24.22	63.56	16.83	29.37	30.38
1	MAP_RNNI1	1	7	337.35	13.51	91.42	43.18	66.84	14.44	15.34	92.62
1	RAND_RNNI_MIN	1	7	52.66	3.54	10.17	7.79	8.15	8.84	6.81	7.34
1	RAND_RNNI_MEDIAN	1	7	138.69	5.93	18.17	16.16	47.48	16.79	14.98	19.18
1	FrechetCorrelationESS	1	7	87.92	6.43	14.01	12.00	17.70	13.66	10.61	13.53
1	BinomESS_ML	1	7	1211.93	162.56	143.97	326.57	178.50	39.98	119.67	240.67
1	BinomESS_Bayesian	1	7	1435.76	153.08	220.45	395.83	178.09	42.08	156.51	289.72
1	LogP0	2	7	363.16	116.40	52.18	29.15	60.42	12.06	68.64	24.30
1	LogP1	2	7	641.55	129.51	178.57	64.97	64.80	20.67	159.31	23.72
1	CLADE_INDICATOR	2	7	1113.43	173.14	161.64	123.07	136.25	220.83	175.16	123.33
1	CLADE_INDICATOR_MEDIAN	2	7	590.57	76.40	53.38	51.23	43.48	186.14	102.95	76.99
1	AvgRF0	2	7	179.64	22.73	21.94	24.28	44.82	8.85	42.25	14.78
1	AvgRF1	2	7	238.65	47.82	28.50	24.69	46.17	9.90	66.09	15.49
1	MAP_RF0	2	7	174.88	9.03	20.45	5.38	47.84	9.85	65.56	16.78
1	MAP_RF1	2	7	234.50	60.62	20.45	25.67	41.64	9.36	65.56	11.20
1	RAND_RF_MIN	2	7	60.60	7.87	4.36	3.54	11.23	8.49	19.25	5.86
1	RAND_RF_MEDIAN	2	7	104.88	10.99	7.12	5.10	33.90	11.10	25.61	11.06
1	MAP_RNNI0	2	7	284.61	14.71	17.16	10.45	77.77	20.54	122.45	21.53
1	MAP_RNNI1	2	7	381.79	113.20	17.16	30.22	67.05	16.92	122.45	14.78
1	RAND_RNNI_MIN	2	7	78.18	9.00	5.22	4.55	20.67	10.46	20.70	7.58
1	RAND_RNNI_MEDIAN	2	7	179.19	17.48	8.64	7.48	68.21	18.77	44.72	13.90
1	FrechetCorrelationESS	2	7	102.72	12.82	7.19	6.20	22.55	14.62	29.45	9.90
1	LogP0	1	8	460.87	56.70	115.00	16.65	57.88	68.04	17.55	46.95	82.12
1	LogP1	1	8	625.01	44.11	129.18	22.61	69.80	143.06	22.52	69.17	124.58
1	CLADE_INDICATOR	1	8	1201.22	131.74	165.43	202.10	145.27	124.82	133.69	159.73	138.44
1	CLADE_INDICATOR_MEDIAN	1	8	680.80	70.76	101.65	103.85	96.13	76.08	56.73	97.19	78.42
1	AvgRF0	1	8	291.14	38.45	52.61	12.90	48.49	45.17	14.61	24.56	54.36
1	AvgRF1	1	8	312.12	28.32	63.58	13.40	49.48	59.99	14.19	25.64	57.52
1	MAP_RF0	1	8	258.87	28.83	12.62	14.73	51.24	63.23	14.95	33.36	39.91
1	MAP_RF1	1	8	318.27	39.71	50.20	14.09	46.99	63.23	18.95	33.36	51.73
1	RAND_RF_MIN	1	8	100.63	3.37	5.86	12.88	31.03	12.82	13.30	16.80	4.57
1	RAND_RF_MEDIAN	1	8	147.30	4.85	8.12	15.25	46.73	15.35	16.81	28.88	11.32
1	MAP_RNNI0	1	8	387.22	10.09	29.91	23.11	113.37	96.42	18.32	69.08	26.91
1	MAP_RNNI1	1	8	463.51	11.99	75.19	20.70	84.43	96.42	21.46	69.08	84.25
1	RAND_RNNI_MIN	1	8	130.19	3.86	6.93	12.20	48.85	14.81	14.86	23.20	5.47
1	RAND_RNNI_MEDIAN	1	8	246.84	6.58	14.46	21.77	88.94	23.56	25.56	52.33	13.64
1	FrechetCorrelationESS	1	8	159.65	6.23	10.64	23.28	43.22	18.43	17.90	28.91	11.05
1	BinomESS_ML	1	8	907.81	126.91	143.57	34.89	34.98	125.90	34.99	89.82	316.75
1	BinomESS_Bayesian	1	8	966.71	120.85	160.56	29.97	39.88	152.57	37.04	70.52	355.32
1	LogP0	2	8	388.34	92.46	71.79	17.20	31.08	92.13	19.78	32.57	31.32
1	LogP1	2	8	599.68	120.91	158.54	18.60	79.41	68.92	29.02	102.37	21.91
1	CLADE_INDICATOR	2	8	1123.67	150.12	205.66	92.36	133.21	124.03	167.48	142.07	108.74
1	CLADE_INDICATOR_MEDIAN	2	8	567.77	81.05	49.23	33.02	54.21	53.69	138.49	81.69	76.38
1	AvgRF0	2	8	183.60	10.08	30.75	11.20	23.27	57.72	9.82	24.67	16.08
1	AvgRF1	2	8	233.49	12.50	55.74	12.00	25.07	70.52	12.90	28.24	16.52
1	MAP_RF0	2	8	201.81	7.07	17.35	9.56	26.21	94.93	7.45	24.82	14.43
1	MAP_RF1	2	8	177.97	62.49	17.35	11.79	26.21	21.09	7.77	24.82	6.45
1	RAND_RF_MIN	2	8	49.32	5.81	5.77	6.52	3.36	3.15	6.91	13.53	4.27
1	RAND_RF_MEDIAN	2	8	70.83	7.22	7.95	11.79	5.62	4.06	9.12	18.62	6.45
1	MAP_RNNI0	2	8	216.62	9.09	17.59	19.89	24.54	28.47	19.58	73.85	23.61
1	MAP_RNNI1	2	8	347.77	97.70	17.59	20.34	24.54	85.90	17.20	73.85	10.64
1	RAND_RNNI_MIN	2	8	64.21	6.27	6.87	8.59	4.94	4.25	7.85	19.89	5.55
1	RAND_RNNI_MEDIAN	2	8	116.31	11.23	10.92	23.49	8.90	6.71	12.53	32.85	9.69
1	FrechetCorrelationESS	2	8	85.12	9.82	9.46	11.20	6.47	6.28	11.74	22.76	7.38
1	LogP0	1	9	441.85	42.19	32.29	35.73	55.13	45.57	75.96	18.72	60.59	75.67
1	LogP1	1	9	676.04	51.12	84.73	44.40	78.22	61.78	122.29	26.71	89.68	117.10
1	CLADE_INDICATOR	1	9	1149.23	107.43	147.93	190.09	88.03	121.74	119.83	107.94	143.27	122.98
1	CLADE_INDICATOR_MEDIAN	1	9	647.17	54.23	70.78	140.92	52.36	66.88	73.01	41.07	81.52	66.41
1	AvgRF0	1	9	249.89	11.57	7.06	17.14	39.58	22.51	61.95	9.82	29.15	51.10
1	AvgRF1	1	9	277.78	18.18	7.92	19.29	43.79	24.65	68.30	10.29	31.83	53.52
1	MAP_RF0	1	9	201.51	4.48	5.84	17.17	35.73	16.25	54.51	8.46	20.20	38.87
1	MAP_RF1	1	9	235.49	31.31	7.57	15.82	31.76	17.62	54.51	10.43	20.20	46.27
1	RAND_RF_MIN	1	9	55.83	3.29	3.43	7.08	7.19	6.04	9.47	6.20	8.86	4.27
1	RAND_RF_MEDIAN	1	9	98.20	5.07	4.59	17.17	10.30	16.25	14.20	10.40	14.34	5.89
1	MAP_RNNI0	1	9	281.30	25.27	12.58	52.49	27.23	24.20	62.71	11.14	43.92	21.76
1	MAP_RNNI1	1	9	374.04	12.61	9.25	54.29	16.78	24.32	62.71	11.77	43.92	138.40
1	RAND_RNNI_MIN	1	9	73.65	3.66	4.54	10.17	9.09	8.27	11.76	8.81	12.59	4.76
1	RAND_RNNI_MEDIAN	1	9	167.67	7.00	8.10	33.29	15.82	26.25	19.12	14.70	30.71	12.68
1	FrechetCorrelationESS	1	9	107.74	6.43	6.40	18.63	11.70	13.15	15.07	10.33	16.95	9.08
1	BinomESS_ML	1	9	735.76	111.90	59.96	23.96	30.97	85.58	85.67	31.92	82.96	222.83
1	BinomESS_Bayesian	1	9	758.38	121.36	79.44	19.08	46.10	80.90	72.49	34.82	67.90	236.29
1	LogP0	2	9	349.12	96.91	24.70	21.71	76.10	53.04	14.93	13.80	23.38	24.54
1	LogP1	2	9	491.88	112.86	46.86	36.06	110.34	64.56	21.48	18.90	52.41	28.40
1	CLADE_INDICATOR	2	9	1249.86	128.28	178.92	99.02	172.76	136.70	138.08	168.68	112.99	114.43
1	CLADE_INDICATOR_MEDIAN	2	9	808.67	82.35	92.91	62.03	119.92	98.27	72.74	136.50	67.36	76.60
1	AvgRF0	2	9	145.95	12.16	12.10	13.61	21.56	36.95	9.00	9.01	19.24	12.32
1	AvgRF1	2	9	177.44	20.75	14.27	16.31	31.32	38.65	11.52	9.49	22.36	12.77
